IP;time
77.99.128.41; 2016-02-27T21:22:59.926Z
83.34.19.159; 2016-02-27T21:23:02.422Z
212.225.196.52; 2016-02-27T21:23:09.149Z
212.225.196.52; 2016-02-27T21:23:19.286Z
89.141.86.52; 2016-02-27T21:23:23.653Z
212.225.196.52; 2016-02-27T21:23:29.459Z
212.225.196.52; 2016-02-27T21:23:39.675Z
83.61.84.221; 2016-02-27T21:23:48.939Z
212.225.196.52; 2016-02-27T21:23:50.416Z
85.50.220.242; 2016-02-27T21:24:00.021Z
212.225.196.52; 2016-02-27T21:24:00.977Z
212.225.196.52; 2016-02-27T21:24:11.217Z
212.225.196.52; 2016-02-27T21:24:21.411Z
213.37.34.30; 2016-02-27T21:24:21.779Z
212.225.196.52; 2016-02-27T21:24:31.743Z
81.202.99.210; 2016-02-27T21:24:32.548Z
212.225.196.52; 2016-02-27T21:24:42.020Z
77.99.128.41; 2016-02-27T21:24:42.643Z
83.34.19.159; 2016-02-27T21:24:42.696Z
81.202.99.210; 2016-02-27T21:24:47.925Z
212.225.196.52; 2016-02-27T21:24:52.431Z
81.202.99.210; 2016-02-27T21:24:57.349Z
212.225.196.52; 2016-02-27T21:25:02.755Z
89.141.86.52; 2016-02-27T21:25:05.699Z
81.202.99.210; 2016-02-27T21:25:06.380Z
212.225.196.52; 2016-02-27T21:25:13.827Z
81.202.99.210; 2016-02-27T21:25:15.725Z
212.225.196.52; 2016-02-27T21:25:24.492Z
81.202.99.210; 2016-02-27T21:25:24.757Z
83.61.84.221; 2016-02-27T21:25:28.941Z
81.202.99.210; 2016-02-27T21:25:34.211Z
212.225.196.52; 2016-02-27T21:25:35.425Z
85.50.220.242; 2016-02-27T21:25:40.004Z
212.225.196.52; 2016-02-27T21:25:45.880Z
212.225.196.52; 2016-02-27T21:25:56.294Z
212.225.196.52; 2016-02-27T21:26:06.773Z
213.37.34.30; 2016-02-27T21:26:07.330Z
212.225.196.52; 2016-02-27T21:26:17.548Z
83.34.19.159; 2016-02-27T21:26:23.323Z
77.99.128.41; 2016-02-27T21:26:23.801Z
212.225.196.52; 2016-02-27T21:26:28.633Z
212.225.196.52; 2016-02-27T21:26:39.394Z
89.141.86.52; 2016-02-27T21:26:46.562Z
212.225.196.52; 2016-02-27T21:26:49.950Z
212.225.196.52; 2016-02-27T21:27:00.385Z
83.61.84.221; 2016-02-27T21:27:08.934Z
212.225.196.52; 2016-02-27T21:27:10.987Z
14.201.91.198; 2016-02-27T21:27:17.937Z
85.50.220.242; 2016-02-27T21:27:20.004Z
47.60.34.230; 2016-02-27T21:27:20.468Z
212.225.196.52; 2016-02-27T21:27:21.634Z
213.37.57.224; 2016-02-27T21:27:24.343Z
213.37.57.224; 2016-02-27T21:27:27.921Z
213.37.57.224; 2016-02-27T21:27:31.604Z
212.225.196.52; 2016-02-27T21:27:32.241Z
83.42.238.185; 2016-02-27T21:27:33.235Z
83.42.238.185; 2016-02-27T21:27:34.580Z
213.37.57.224; 2016-02-27T21:27:35.479Z
83.42.238.185; 2016-02-27T21:27:36.049Z
83.42.238.185; 2016-02-27T21:27:37.609Z
83.42.238.185; 2016-02-27T21:27:39.076Z
213.37.57.224; 2016-02-27T21:27:39.457Z
83.42.238.185; 2016-02-27T21:27:40.567Z
83.42.238.185; 2016-02-27T21:27:42.007Z
212.225.196.52; 2016-02-27T21:27:43.285Z
83.42.238.185; 2016-02-27T21:27:43.499Z
213.37.57.224; 2016-02-27T21:27:43.664Z
83.42.238.185; 2016-02-27T21:27:44.997Z
83.42.238.185; 2016-02-27T21:27:46.534Z
83.42.238.185; 2016-02-27T21:27:47.995Z
213.37.57.224; 2016-02-27T21:27:48.181Z
83.42.238.185; 2016-02-27T21:27:49.510Z
83.42.238.185; 2016-02-27T21:27:51.063Z
213.37.57.224; 2016-02-27T21:27:52.530Z
83.42.238.185; 2016-02-27T21:27:52.579Z
83.42.238.185; 2016-02-27T21:27:54.114Z
212.225.196.52; 2016-02-27T21:27:54.206Z
83.42.238.185; 2016-02-27T21:27:55.645Z
213.37.57.224; 2016-02-27T21:27:56.423Z
213.37.34.30; 2016-02-27T21:27:56.763Z
83.42.238.185; 2016-02-27T21:27:57.252Z
83.42.238.185; 2016-02-27T21:27:58.967Z
213.37.57.224; 2016-02-27T21:28:00.168Z
83.42.238.185; 2016-02-27T21:28:00.603Z
83.42.238.185; 2016-02-27T21:28:02.213Z
83.42.238.185; 2016-02-27T21:28:03.844Z
213.37.57.224; 2016-02-27T21:28:04.125Z
212.225.196.52; 2016-02-27T21:28:04.898Z
83.42.238.185; 2016-02-27T21:28:05.449Z
83.42.238.185; 2016-02-27T21:28:07.066Z
83.34.19.159; 2016-02-27T21:28:07.347Z
83.42.238.185; 2016-02-27T21:28:08.646Z
213.37.57.224; 2016-02-27T21:28:08.768Z
83.42.238.185; 2016-02-27T21:28:10.255Z
83.42.238.185; 2016-02-27T21:28:11.921Z
213.37.57.224; 2016-02-27T21:28:13.444Z
83.42.238.185; 2016-02-27T21:28:13.517Z
83.42.238.185; 2016-02-27T21:28:14.998Z
212.225.196.52; 2016-02-27T21:28:15.603Z
83.42.238.185; 2016-02-27T21:28:16.492Z
77.99.128.41; 2016-02-27T21:28:16.664Z
213.37.57.224; 2016-02-27T21:28:17.890Z
83.42.238.185; 2016-02-27T21:28:17.960Z
83.42.238.185; 2016-02-27T21:28:19.430Z
83.42.238.185; 2016-02-27T21:28:20.926Z
213.37.57.224; 2016-02-27T21:28:22.387Z
83.42.238.185; 2016-02-27T21:28:22.440Z
83.42.238.185; 2016-02-27T21:28:23.940Z
83.42.238.185; 2016-02-27T21:28:25.452Z
212.225.196.52; 2016-02-27T21:28:26.402Z
83.42.238.185; 2016-02-27T21:28:26.942Z
213.37.57.224; 2016-02-27T21:28:27.362Z
89.141.86.52; 2016-02-27T21:28:28.372Z
83.42.238.185; 2016-02-27T21:28:28.452Z
83.42.238.185; 2016-02-27T21:28:29.959Z
83.42.238.185; 2016-02-27T21:28:31.485Z
213.37.57.224; 2016-02-27T21:28:32.240Z
83.42.238.185; 2016-02-27T21:28:32.999Z
83.42.238.185; 2016-02-27T21:28:34.549Z
83.42.238.185; 2016-02-27T21:28:36.100Z
212.225.196.52; 2016-02-27T21:28:37.512Z
83.42.238.185; 2016-02-27T21:28:37.664Z
83.42.238.185; 2016-02-27T21:28:39.229Z
83.42.238.185; 2016-02-27T21:28:40.816Z
83.42.238.185; 2016-02-27T21:28:42.349Z
83.42.238.185; 2016-02-27T21:28:43.889Z
83.42.238.185; 2016-02-27T21:28:45.409Z
83.42.238.185; 2016-02-27T21:28:46.776Z
83.42.238.185; 2016-02-27T21:28:48.165Z
212.225.196.52; 2016-02-27T21:28:48.175Z
83.61.84.221; 2016-02-27T21:28:48.921Z
83.42.238.185; 2016-02-27T21:28:49.931Z
83.42.238.185; 2016-02-27T21:28:51.700Z
212.225.196.52; 2016-02-27T21:28:58.824Z
85.50.220.242; 2016-02-27T21:28:59.992Z
212.225.196.52; 2016-02-27T21:29:10.369Z
212.225.196.52; 2016-02-27T21:29:21.355Z
212.225.196.52; 2016-02-27T21:29:32.185Z
213.37.34.30; 2016-02-27T21:29:43.022Z
212.225.196.52; 2016-02-27T21:29:43.282Z
83.34.19.159; 2016-02-27T21:29:46.389Z
212.225.196.52; 2016-02-27T21:29:54.221Z
77.99.128.41; 2016-02-27T21:30:00.109Z
212.225.196.52; 2016-02-27T21:30:05.214Z
89.141.86.52; 2016-02-27T21:30:09.139Z
212.225.196.52; 2016-02-27T21:30:16.071Z
212.225.196.52; 2016-02-27T21:30:27.594Z
83.61.84.221; 2016-02-27T21:30:28.935Z
212.225.196.52; 2016-02-27T21:30:38.746Z
212.225.196.52; 2016-02-27T21:30:49.691Z
212.225.196.52; 2016-02-27T21:31:00.570Z
212.225.196.52; 2016-02-27T21:31:11.504Z
89.241.236.69; 2016-02-27T21:31:19.339Z
212.225.196.52; 2016-02-27T21:31:22.415Z
83.34.19.159; 2016-02-27T21:31:28.441Z
89.241.236.69; 2016-02-27T21:31:29.084Z
213.37.34.30; 2016-02-27T21:31:29.994Z
212.225.196.52; 2016-02-27T21:31:33.338Z
89.241.236.69; 2016-02-27T21:31:36.789Z
77.99.128.41; 2016-02-27T21:31:41.312Z
89.241.236.69; 2016-02-27T21:31:41.970Z
212.225.196.52; 2016-02-27T21:31:45.313Z
89.141.86.52; 2016-02-27T21:31:49.924Z
89.241.236.69; 2016-02-27T21:31:51.242Z
212.225.196.52; 2016-02-27T21:31:56.467Z
212.225.196.52; 2016-02-27T21:32:08.002Z
83.61.84.221; 2016-02-27T21:32:08.914Z
212.225.196.52; 2016-02-27T21:32:19.152Z
212.225.196.52; 2016-02-27T21:32:30.249Z
212.225.196.52; 2016-02-27T21:32:41.394Z
212.225.196.52; 2016-02-27T21:32:52.545Z
212.225.196.52; 2016-02-27T21:33:03.903Z
83.34.19.159; 2016-02-27T21:33:09.748Z
213.37.34.30; 2016-02-27T21:33:13.605Z
212.225.196.52; 2016-02-27T21:33:15.001Z
77.99.128.41; 2016-02-27T21:33:22.164Z
212.225.196.52; 2016-02-27T21:33:26.547Z
89.141.86.52; 2016-02-27T21:33:30.699Z
212.225.196.52; 2016-02-27T21:33:37.916Z
83.61.84.221; 2016-02-27T21:33:48.925Z
212.225.196.52; 2016-02-27T21:33:49.212Z
212.225.196.52; 2016-02-27T21:34:00.331Z
212.225.196.52; 2016-02-27T21:34:11.643Z
212.225.196.52; 2016-02-27T21:34:22.935Z
212.225.196.52; 2016-02-27T21:34:34.504Z
212.225.196.52; 2016-02-27T21:34:45.862Z
213.37.34.30; 2016-02-27T21:34:57.041Z
212.225.196.52; 2016-02-27T21:34:57.132Z
83.34.19.159; 2016-02-27T21:34:57.676Z
77.99.128.41; 2016-02-27T21:35:07.620Z
212.225.196.52; 2016-02-27T21:35:08.445Z
89.141.86.52; 2016-02-27T21:35:12.903Z
212.225.196.52; 2016-02-27T21:35:19.632Z
83.61.84.221; 2016-02-27T21:35:29.034Z
212.225.196.52; 2016-02-27T21:35:31.041Z
212.225.196.52; 2016-02-27T21:35:42.748Z
212.225.196.52; 2016-02-27T21:35:54.504Z
151.19.23.178; 2016-02-27T21:35:55.696Z
151.19.23.178; 2016-02-27T21:35:56.770Z
151.19.23.178; 2016-02-27T21:35:57.923Z
151.19.23.178; 2016-02-27T21:35:58.964Z
151.19.23.178; 2016-02-27T21:36:00.050Z
212.225.196.52; 2016-02-27T21:36:05.902Z
212.225.196.52; 2016-02-27T21:36:17.363Z
212.225.196.52; 2016-02-27T21:36:28.855Z
83.34.19.159; 2016-02-27T21:36:39.607Z
212.225.196.52; 2016-02-27T21:36:40.488Z
213.37.34.30; 2016-02-27T21:36:44.035Z
77.99.128.41; 2016-02-27T21:36:48.552Z
212.225.196.52; 2016-02-27T21:36:51.765Z
89.141.86.52; 2016-02-27T21:36:54.867Z
77.99.128.41; 2016-02-27T21:36:58.837Z
77.99.128.41; 2016-02-27T21:37:02.260Z
212.225.196.52; 2016-02-27T21:37:03.992Z
77.99.128.41; 2016-02-27T21:37:06.101Z
83.61.84.221; 2016-02-27T21:37:08.911Z
77.99.128.41; 2016-02-27T21:37:09.862Z
77.99.128.41; 2016-02-27T21:37:14.040Z
212.225.196.52; 2016-02-27T21:37:15.696Z
77.99.128.41; 2016-02-27T21:37:18.286Z
77.99.128.41; 2016-02-27T21:37:20.658Z
77.99.128.41; 2016-02-27T21:37:25.555Z
212.225.196.52; 2016-02-27T21:37:27.154Z
77.99.128.41; 2016-02-27T21:37:30.220Z
77.99.128.41; 2016-02-27T21:37:35.134Z
77.99.128.41; 2016-02-27T21:37:38.901Z
212.225.196.52; 2016-02-27T21:37:39.013Z
77.99.128.41; 2016-02-27T21:37:42.527Z
77.99.128.41; 2016-02-27T21:37:46.530Z
77.99.128.41; 2016-02-27T21:37:50.165Z
212.225.196.52; 2016-02-27T21:37:50.459Z
77.99.128.41; 2016-02-27T21:37:53.979Z
77.99.128.41; 2016-02-27T21:37:57.469Z
77.99.128.41; 2016-02-27T21:38:01.459Z
212.225.196.52; 2016-02-27T21:38:02.678Z
77.99.128.41; 2016-02-27T21:38:06.119Z
77.99.128.41; 2016-02-27T21:38:10.406Z
77.99.128.41; 2016-02-27T21:38:15.101Z
212.225.196.52; 2016-02-27T21:38:15.190Z
83.34.19.159; 2016-02-27T21:38:17.551Z
212.225.196.52; 2016-02-27T21:38:26.803Z
213.37.34.30; 2016-02-27T21:38:26.983Z
89.141.86.52; 2016-02-27T21:38:35.667Z
212.225.196.52; 2016-02-27T21:38:38.418Z
83.61.84.221; 2016-02-27T21:38:49.210Z
212.225.196.52; 2016-02-27T21:38:50.771Z
212.225.196.52; 2016-02-27T21:39:02.642Z
212.225.196.52; 2016-02-27T21:39:14.352Z
212.225.196.52; 2016-02-27T21:39:26.024Z
212.225.196.52; 2016-02-27T21:39:37.786Z
212.225.196.52; 2016-02-27T21:39:49.588Z
77.99.128.41; 2016-02-27T21:39:53.719Z
83.34.19.159; 2016-02-27T21:39:58.663Z
212.225.196.52; 2016-02-27T21:40:02.032Z
213.37.34.30; 2016-02-27T21:40:10.151Z
212.225.196.52; 2016-02-27T21:40:13.863Z
89.141.86.52; 2016-02-27T21:40:17.601Z
212.225.196.52; 2016-02-27T21:40:25.633Z
83.61.84.221; 2016-02-27T21:40:28.890Z
212.225.196.52; 2016-02-27T21:40:37.831Z
212.225.196.52; 2016-02-27T21:40:49.558Z
212.225.196.52; 2016-02-27T21:41:01.403Z
212.225.196.52; 2016-02-27T21:41:13.245Z
212.225.196.52; 2016-02-27T21:41:26.059Z
77.99.128.41; 2016-02-27T21:41:34.078Z
212.225.196.52; 2016-02-27T21:41:38.059Z
83.34.19.159; 2016-02-27T21:41:39.362Z
212.225.196.52; 2016-02-27T21:41:49.948Z
213.37.34.30; 2016-02-27T21:41:53.248Z
89.141.86.52; 2016-02-27T21:41:58.361Z
212.225.196.52; 2016-02-27T21:42:01.755Z
83.61.84.221; 2016-02-27T21:42:08.889Z
212.225.196.52; 2016-02-27T21:42:13.697Z
212.225.196.52; 2016-02-27T21:42:25.708Z
212.225.196.52; 2016-02-27T21:42:37.782Z
212.225.196.52; 2016-02-27T21:42:50.559Z
212.225.196.52; 2016-02-27T21:43:02.884Z
212.225.196.52; 2016-02-27T21:43:14.805Z
77.99.128.41; 2016-02-27T21:43:15.328Z
83.34.19.159; 2016-02-27T21:43:19.704Z
212.225.196.52; 2016-02-27T21:43:26.790Z
213.37.34.30; 2016-02-27T21:43:36.444Z
212.225.196.52; 2016-02-27T21:43:39.250Z
89.141.86.52; 2016-02-27T21:43:45.728Z
83.61.84.221; 2016-02-27T21:43:48.883Z
212.225.196.52; 2016-02-27T21:43:51.343Z
212.225.196.52; 2016-02-27T21:44:03.711Z
212.225.196.52; 2016-02-27T21:44:16.175Z
212.225.196.52; 2016-02-27T21:44:28.216Z
212.225.196.52; 2016-02-27T21:44:40.282Z
212.225.196.52; 2016-02-27T21:44:52.461Z
77.99.128.41; 2016-02-27T21:44:57.257Z
83.34.19.159; 2016-02-27T21:45:00.120Z
212.225.196.52; 2016-02-27T21:45:04.617Z
212.225.196.52; 2016-02-27T21:45:16.731Z
89.141.86.52; 2016-02-27T21:45:27.376Z
83.61.84.221; 2016-02-27T21:45:28.905Z
212.225.196.52; 2016-02-27T21:45:29.656Z
213.37.34.30; 2016-02-27T21:45:31.513Z
212.225.196.52; 2016-02-27T21:45:42.053Z
212.225.196.52; 2016-02-27T21:45:54.535Z
212.225.196.52; 2016-02-27T21:46:06.773Z
212.225.196.52; 2016-02-27T21:46:19.599Z
212.225.196.52; 2016-02-27T21:46:32.527Z
83.34.19.159; 2016-02-27T21:46:40.737Z
77.99.128.41; 2016-02-27T21:46:40.842Z
212.225.196.52; 2016-02-27T21:46:45.619Z
212.225.196.52; 2016-02-27T21:46:58.108Z
89.141.86.52; 2016-02-27T21:47:08.922Z
212.225.196.52; 2016-02-27T21:47:10.525Z
213.37.34.30; 2016-02-27T21:47:18.845Z
212.225.196.52; 2016-02-27T21:47:22.872Z
212.225.196.52; 2016-02-27T21:47:35.834Z
212.225.196.52; 2016-02-27T21:47:48.603Z
212.225.196.52; 2016-02-27T21:48:01.046Z
212.225.196.52; 2016-02-27T21:48:13.601Z
77.99.128.41; 2016-02-27T21:48:25.102Z
212.225.196.52; 2016-02-27T21:48:25.966Z
83.34.19.159; 2016-02-27T21:48:28.600Z
212.225.196.52; 2016-02-27T21:48:38.472Z
89.141.86.52; 2016-02-27T21:48:49.710Z
212.225.196.52; 2016-02-27T21:48:50.966Z
212.225.196.52; 2016-02-27T21:49:04.315Z
213.37.34.30; 2016-02-27T21:49:05.634Z
83.47.193.149; 2016-02-27T21:49:11.004Z
83.47.193.149; 2016-02-27T21:49:12.336Z
83.47.193.149; 2016-02-27T21:49:13.787Z
83.47.193.149; 2016-02-27T21:49:15.045Z
83.47.193.149; 2016-02-27T21:49:16.311Z
212.225.196.52; 2016-02-27T21:49:16.914Z
83.47.193.149; 2016-02-27T21:49:17.555Z
83.47.193.149; 2016-02-27T21:49:18.908Z
83.47.193.149; 2016-02-27T21:49:20.559Z
83.47.193.149; 2016-02-27T21:49:21.892Z
83.47.193.149; 2016-02-27T21:49:23.266Z
83.47.193.149; 2016-02-27T21:49:24.880Z
83.47.193.149; 2016-02-27T21:49:26.502Z
83.47.193.149; 2016-02-27T21:49:28.026Z
212.225.196.52; 2016-02-27T21:49:29.354Z
83.47.193.149; 2016-02-27T21:49:29.641Z
83.47.193.149; 2016-02-27T21:49:31.319Z
83.47.193.149; 2016-02-27T21:49:32.912Z
83.47.193.149; 2016-02-27T21:49:34.503Z
83.47.193.149; 2016-02-27T21:49:36.181Z
83.47.193.149; 2016-02-27T21:49:37.640Z
83.47.193.149; 2016-02-27T21:49:39.272Z
83.47.193.149; 2016-02-27T21:49:41.015Z
212.225.196.52; 2016-02-27T21:49:42.520Z
83.47.193.149; 2016-02-27T21:49:42.832Z
83.47.193.149; 2016-02-27T21:49:45.057Z
83.47.193.149; 2016-02-27T21:49:46.556Z
83.47.193.149; 2016-02-27T21:49:48.040Z
83.47.193.149; 2016-02-27T21:49:49.793Z
83.47.193.149; 2016-02-27T21:49:51.302Z
83.47.193.149; 2016-02-27T21:49:53.014Z
83.47.193.149; 2016-02-27T21:49:54.753Z
212.225.196.52; 2016-02-27T21:49:55.142Z
83.47.193.149; 2016-02-27T21:49:56.512Z
212.225.196.52; 2016-02-27T21:50:08.472Z
83.34.19.159; 2016-02-27T21:50:10.051Z
77.99.128.41; 2016-02-27T21:50:13.500Z
212.225.196.52; 2016-02-27T21:50:21.256Z
89.141.86.52; 2016-02-27T21:50:33.208Z
212.225.196.52; 2016-02-27T21:50:34.043Z
212.225.196.52; 2016-02-27T21:50:46.795Z
213.37.34.30; 2016-02-27T21:50:48.948Z
84.126.214.15; 2016-02-27T21:50:55.296Z
84.126.214.15; 2016-02-27T21:50:57.050Z
84.126.214.15; 2016-02-27T21:50:59.626Z
212.225.196.52; 2016-02-27T21:50:59.814Z
84.126.214.15; 2016-02-27T21:51:02.072Z
84.126.214.15; 2016-02-27T21:51:04.555Z
84.126.214.15; 2016-02-27T21:51:08.035Z
84.126.214.15; 2016-02-27T21:51:10.521Z
84.126.214.15; 2016-02-27T21:51:12.847Z
212.225.196.52; 2016-02-27T21:51:13.056Z
84.126.214.15; 2016-02-27T21:51:15.141Z
84.126.214.15; 2016-02-27T21:51:17.507Z
84.126.214.15; 2016-02-27T21:51:20.215Z
84.126.214.15; 2016-02-27T21:51:22.666Z
84.126.214.15; 2016-02-27T21:51:25.095Z
212.225.196.52; 2016-02-27T21:51:25.983Z
84.126.214.15; 2016-02-27T21:51:27.545Z
84.126.214.15; 2016-02-27T21:51:30.032Z
84.126.214.15; 2016-02-27T21:51:32.960Z
84.126.214.15; 2016-02-27T21:51:35.835Z
84.126.214.15; 2016-02-27T21:51:38.566Z
212.225.196.52; 2016-02-27T21:51:38.766Z
84.126.214.15; 2016-02-27T21:51:41.434Z
84.126.214.15; 2016-02-27T21:51:44.190Z
84.126.214.15; 2016-02-27T21:51:47.369Z
84.126.214.15; 2016-02-27T21:51:50.187Z
212.225.196.52; 2016-02-27T21:51:51.409Z
84.126.214.15; 2016-02-27T21:51:53.055Z
77.99.128.41; 2016-02-27T21:51:53.997Z
84.126.214.15; 2016-02-27T21:51:55.767Z
84.126.214.15; 2016-02-27T21:51:58.697Z
84.126.214.15; 2016-02-27T21:52:01.547Z
212.225.196.52; 2016-02-27T21:52:04.100Z
84.126.214.15; 2016-02-27T21:52:04.694Z
84.126.214.15; 2016-02-27T21:52:08.300Z
84.126.214.15; 2016-02-27T21:52:11.786Z
84.126.214.15; 2016-02-27T21:52:15.613Z
212.225.196.52; 2016-02-27T21:52:16.587Z
84.126.214.15; 2016-02-27T21:52:18.813Z
89.141.86.52; 2016-02-27T21:52:20.498Z
212.225.196.52; 2016-02-27T21:52:29.207Z
213.37.34.30; 2016-02-27T21:52:31.805Z
5.225.19.151; 2016-02-27T21:52:40.578Z
5.225.19.151; 2016-02-27T21:52:41.984Z
5.225.19.151; 2016-02-27T21:52:43.453Z
212.225.196.52; 2016-02-27T21:52:43.607Z
5.225.19.151; 2016-02-27T21:52:44.889Z
5.225.19.151; 2016-02-27T21:52:46.311Z
5.225.19.151; 2016-02-27T21:52:47.747Z
5.225.19.151; 2016-02-27T21:52:49.192Z
5.225.19.151; 2016-02-27T21:52:50.681Z
5.225.19.151; 2016-02-27T21:52:52.175Z
5.225.19.151; 2016-02-27T21:52:53.737Z
5.225.19.151; 2016-02-27T21:52:55.335Z
212.225.196.52; 2016-02-27T21:52:56.682Z
5.225.19.151; 2016-02-27T21:52:56.921Z
5.225.19.151; 2016-02-27T21:52:58.571Z
5.225.19.151; 2016-02-27T21:53:00.018Z
5.225.19.151; 2016-02-27T21:53:01.475Z
5.225.19.151; 2016-02-27T21:53:02.985Z
5.225.19.151; 2016-02-27T21:53:04.465Z
5.225.19.151; 2016-02-27T21:53:05.960Z
213.37.141.118; 2016-02-27T21:53:06.150Z
5.225.19.151; 2016-02-27T21:53:07.473Z
5.225.19.151; 2016-02-27T21:53:09.009Z
212.225.196.52; 2016-02-27T21:53:09.637Z
213.37.141.118; 2016-02-27T21:53:10.390Z
5.225.19.151; 2016-02-27T21:53:10.547Z
5.225.19.151; 2016-02-27T21:53:12.082Z
5.225.19.151; 2016-02-27T21:53:13.605Z
213.37.141.118; 2016-02-27T21:53:14.945Z
5.225.19.151; 2016-02-27T21:53:15.147Z
5.225.19.151; 2016-02-27T21:53:16.724Z
5.225.19.151; 2016-02-27T21:53:18.262Z
213.37.141.118; 2016-02-27T21:53:19.523Z
5.225.19.151; 2016-02-27T21:53:19.822Z
5.225.19.151; 2016-02-27T21:53:21.425Z
212.225.196.52; 2016-02-27T21:53:22.525Z
5.225.19.151; 2016-02-27T21:53:23.019Z
213.37.141.118; 2016-02-27T21:53:24.177Z
5.225.19.151; 2016-02-27T21:53:24.606Z
5.225.19.151; 2016-02-27T21:53:26.204Z
5.225.19.151; 2016-02-27T21:53:27.802Z
213.37.141.118; 2016-02-27T21:53:29.355Z
5.225.19.151; 2016-02-27T21:53:29.401Z
5.225.19.151; 2016-02-27T21:53:31.010Z
5.225.19.151; 2016-02-27T21:53:32.710Z
5.225.19.151; 2016-02-27T21:53:34.474Z
77.99.128.41; 2016-02-27T21:53:34.508Z
213.37.141.118; 2016-02-27T21:53:34.621Z
212.225.196.52; 2016-02-27T21:53:35.326Z
5.225.19.151; 2016-02-27T21:53:36.324Z
5.225.19.151; 2016-02-27T21:53:38.141Z
213.37.141.118; 2016-02-27T21:53:39.626Z
5.225.19.151; 2016-02-27T21:53:39.841Z
5.225.19.151; 2016-02-27T21:53:41.547Z
5.225.19.151; 2016-02-27T21:53:43.265Z
5.225.19.151; 2016-02-27T21:53:45.016Z
5.225.19.151; 2016-02-27T21:53:46.774Z
5.225.19.151; 2016-02-27T21:53:48.608Z
212.225.196.52; 2016-02-27T21:53:48.705Z
5.225.19.151; 2016-02-27T21:53:50.292Z
5.225.19.151; 2016-02-27T21:53:51.965Z
5.225.19.151; 2016-02-27T21:53:53.677Z
213.37.141.118; 2016-02-27T21:53:56.011Z
212.225.196.52; 2016-02-27T21:54:01.718Z
89.141.86.52; 2016-02-27T21:54:05.418Z
212.225.196.52; 2016-02-27T21:54:14.606Z
213.37.34.30; 2016-02-27T21:54:27.091Z
212.225.196.52; 2016-02-27T21:54:27.468Z
212.225.196.52; 2016-02-27T21:54:40.295Z
212.225.196.52; 2016-02-27T21:54:53.803Z
213.37.141.118; 2016-02-27T21:55:06.495Z
212.225.196.52; 2016-02-27T21:55:07.091Z
77.99.128.41; 2016-02-27T21:55:15.019Z
137.101.189.96; 2016-02-27T21:55:16.213Z
212.225.196.52; 2016-02-27T21:55:19.980Z
137.101.189.96; 2016-02-27T21:55:28.300Z
212.225.196.52; 2016-02-27T21:55:32.791Z
137.101.189.96; 2016-02-27T21:55:36.641Z
212.225.196.52; 2016-02-27T21:55:46.192Z
89.141.86.52; 2016-02-27T21:55:47.681Z
137.101.189.96; 2016-02-27T21:55:50.264Z
212.225.196.52; 2016-02-27T21:55:59.729Z
212.225.196.52; 2016-02-27T21:56:13.114Z
31.4.197.1; 2016-02-27T21:56:13.222Z
213.37.34.30; 2016-02-27T21:56:15.319Z
31.4.197.1; 2016-02-27T21:56:16.100Z
31.4.197.1; 2016-02-27T21:56:18.562Z
212.225.196.52; 2016-02-27T21:56:26.229Z
31.4.197.1; 2016-02-27T21:56:29.435Z
31.4.197.1; 2016-02-27T21:56:34.115Z
212.225.196.52; 2016-02-27T21:56:39.423Z
31.4.197.1; 2016-02-27T21:56:39.567Z
31.4.197.1; 2016-02-27T21:56:45.468Z
31.4.197.1; 2016-02-27T21:56:51.471Z
212.225.196.52; 2016-02-27T21:56:52.627Z
77.99.128.41; 2016-02-27T21:56:55.494Z
31.4.197.1; 2016-02-27T21:56:57.062Z
31.4.197.1; 2016-02-27T21:57:01.595Z
212.225.196.52; 2016-02-27T21:57:05.700Z
31.4.197.1; 2016-02-27T21:57:05.963Z
31.4.197.1; 2016-02-27T21:57:10.745Z
31.4.197.1; 2016-02-27T21:57:11.543Z
31.4.197.1; 2016-02-27T21:57:17.523Z
212.225.196.52; 2016-02-27T21:57:19.339Z
31.4.197.1; 2016-02-27T21:57:25.029Z
89.141.86.52; 2016-02-27T21:57:30.655Z
31.4.197.1; 2016-02-27T21:57:31.343Z
212.225.196.52; 2016-02-27T21:57:32.691Z
31.4.197.1; 2016-02-27T21:57:37.463Z
31.4.197.1; 2016-02-27T21:57:44.842Z
212.225.196.52; 2016-02-27T21:57:45.795Z
31.4.197.1; 2016-02-27T21:57:52.130Z
137.101.189.96; 2016-02-27T21:57:57.388Z
212.225.196.52; 2016-02-27T21:57:58.923Z
31.4.197.1; 2016-02-27T21:57:59.098Z
213.37.34.30; 2016-02-27T21:58:03.256Z
31.4.197.1; 2016-02-27T21:58:07.688Z
137.101.189.96; 2016-02-27T21:58:07.857Z
212.225.196.52; 2016-02-27T21:58:12.129Z
137.101.189.96; 2016-02-27T21:58:14.438Z
31.4.197.1; 2016-02-27T21:58:19.307Z
137.101.189.96; 2016-02-27T21:58:22.316Z
213.37.141.118; 2016-02-27T21:58:23.781Z
212.225.196.52; 2016-02-27T21:58:25.482Z
31.4.197.1; 2016-02-27T21:58:27.752Z
31.4.197.1; 2016-02-27T21:58:34.949Z
77.99.128.41; 2016-02-27T21:58:36.136Z
137.101.189.96; 2016-02-27T21:58:39.583Z
212.225.196.52; 2016-02-27T21:58:39.703Z
31.4.197.1; 2016-02-27T21:58:41.694Z
